gene
A2ML1
AADACL3
AADACL4
AANAT
AARD
ABCA12
ABCA13
ABCB11
ABCB5
ABCB9
ABCC11
ABCC12
ABCG4
ABHD1
ABRA
AC002365.1
AC002398.9
AC002472.13
AC002511.1
AC004381.6
AC005008.2
AC005082.1
AC005255.6
AC005481.5
AC005609.1
AC005779.2
AC005841.1
AC006116.20
AC006126.3
AC006156.1
AC006372.1
AC006455.1
AC006486.1
AC006538.4
AC006547.14
AC006946.15
AC007557.1
AC007956.1
AC008060.7
AC008132.1
AC008271.1
AC008394.1
AC009365.3
AC009892.10
AC010547.9
AC011239.1
AC011298.2
AC011366.3
AC011500.1
AC011525.4
AC011997.1
AC012215.1
AC013269.5
AC015688.3
AC016745.1
AC016757.3
AC017104.2
AC019294.1
AC023469.1
AC024940.1
AC025263.3
AC025278.1
AC025287.1
AC062017.1
AC064874.1
AC074091.13
AC074212.3
AC074389.6
AC079135.1
AC079341.1
AC079354.1
AC079612.1
AC091801.1
AC092687.4
AC093802.1
AC097381.1
AC102948.2
AC103801.2
AC104472.1
AC104794.4
AC109829.1
AC110781.3
AC112715.2
AC114783.1
AC132216.1
AC136604.1
AC138035.1
AC138035.2
AC138647.1
AC139100.2
AC140481.2
AC142381.1
AC144568.2
ACAN
ACBD7
ACCSL
ACE
ACE
ACE2
ACER1
ACOT12
ACOT6
ACOXL
ACPT
ACR
ACRBP
ACRC
ACRV1
ACSBG1
ACSBG2
ACSL6
ACSM1
ACSM4
ACTBL2
ACTL10
ACTL6B
ACTL7A
ACTL7B
ACTL8
ACTL9
ACTN2
ACTRT1
ACTRT2
ACTRT3
ADAD1
ADAD2
ADAM11
ADAM18
ADAM2
ADAM20
ADAM21
ADAM29
ADAM30
ADAM32
ADAM7
ADAMTS20
ADARB2
ADC
ADCY1
ADCY10
ADCY2
ADCY8
ADGB
ADH7
ADIG
ADORA1
ADORA2A-AS1
ADORA3
ADTRP
AE000662.92
AF165138.7
AFF2
AFM
AGBL1
AGBL2
AGBL4
AGBL5
AGMO
AGRP
AGXT2
AHRR
AHSG
AHSP
AIPL1
AK5
AK7
AK8
AKAP12
AKAP14
AKAP3
AKAP4
AKNAD1
AKR1B15
AKR1C4
AKR1CL1
AKR1D1
AKR1E2
AL033381.1
AL078585.1
AL079342.1
AL121963.1
AL138764.1
AL162431.1
AL353608.1
AL353698.1
AL355390.1
AL355490.1
AL359195.1
AL359736.1
AL365202.1
AL391421.1
AL445665.1
AL445989.1
AL450307.1
AL589765.1
AL590867.1
AL645728.1
AL645730.2
ALDH1A2
ALG9
ALK
ALKBH7
ALLC
ALMS1
ALOXE3
ALPI
ALPP
ALPPL2
ALS2CR11
ALS2CR12
ALX1
ALX3
ALX4
AMBN
AMELX
AMELY
AMER2
AMER3
AMH
AMHR2
AMN1
AMTN
AMY1A
AMY1B
AMY1C
ANGPTL5
ANHX
ANKEF1
ANKFN1
ANKMY1
ANKRD13B
ANKRD18A
ANKRD18B
ANKRD20A1
ANKRD20A2
ANKRD20A3
ANKRD20A4
ANKRD24
ANKRD30A
ANKRD30B
ANKRD30BL
ANKRD31
ANKRD33
ANKRD34B
ANKRD42
ANKRD45
ANKRD53
ANKRD55
ANKRD60
ANKRD61
ANKRD62
ANKRD63
ANKRD66
ANKRD7
ANKS1B
ANKUB1
ANO2
ANO3
ANTXRL
ANXA10
ANXA13
AOC2
AP000350.4
AP000679.2
AP000708.1
AP000867.1
AP001631.10
AP001652.1
AP3B2
APC2
APCS
APH1B
APITD1
APITD1-CORT
APLP1
APOA1
APOA2
APOA4
APOA5
APOBEC1
APOBEC4
APOF
APOL5
AQP11
AQP12A
AQP2
AQP5
AQP6
AQP7
AQPEP
ARGFX
ARHGAP11A
ARHGAP11B
ARHGAP20
ARHGAP28
ARHGAP36
ARHGAP39
ARHGAP40
ARHGEF33
ARID3B
ARID3C
ARL13A
ARL4A
ARL9
ARMC12
ARMC2
ARMC3
ARMC4
ARMS2
ARNT2
ARRDC5
ART1
ART3
ART5
ARX
ASB10
ASB12
ASB15
ASB17
ASB18
ASB5
ASB9
ASCL3
ASF1B
ASGR1
ASIC3
ASIC4
ASIC5
ASPHD1
ASRGL1
ASTN2
ASXL3
ASZ1
ATCAY
ATF7IP2
ATP12A
ATP13A5
ATP1A3
ATP1A4
ATP1B4
ATP2A1
ATP2B3
ATP4A
ATP6C
ATP6V1E2
ATP6V1G3
ATP7B
ATP8A2
ATP8B3
ATRIP
ATRNL1
ATXN3L
AUNIP
AURKA
AURKC
AVP
AWAT1
AWAT2
AXDND1
AZU1
B3GALT1
B3GNT6
B9D1
BAG5
BANF2
BARHL1
BARHL2
BARX1
BBIP1
BCAN
BCAT1
BCL2L14
BEAN1
BEND2
BEND4
BEST2
BEST3
BEX1
BHLHA9
BHLHE23
BIRC5
BIRC8
BLACE
BLID
BMP10
BMP15
BMP8A
BMPR1B
BNC1
BOD1L2
BOLL
BPI
BPIFA1
BPIFA2
BPIFA3
BPIFB1
BPIFB2
BPIFB3
BPIFB4
BPIFB6
BPIFC
BPY2
BPY2B
BPY2C
BRAP
BRDT
BRINP2
BRIP1
BRS3
BRSK2
BRWD1-IT2
BSCL2
BSN
BSND
BSPH1
BSX
BTBD16
BTBD17
BTBD18
BTG4
BTNL10
BTNL3
BTNL8
BUB1
BUB1B
BVES
C10orf105
C10orf107
C10orf111
C10orf113
C10orf115
C10orf120
C10orf126
C10orf131
C10orf40
C10orf53
C10orf55
C10orf62
C10orf67
C10ORF68
C10orf82
C10orf85
C10orf90
C11orf16
C11orf35
C11orf42
C11orf53
C11orf63
C11orf65
C11orf70
C11orf72
C11orf82
C11orf85
C11orf88
C11orf91
C11orf94
C12orf40
C12orf42
C12orf50
C12orf54
C12orf55
C12orf56
C12orf60
C12orf68
C12orf71
C12orf77
C13orf35
C14orf164
C14orf166B
C14orf177
C14orf178
C14orf183
C14orf23
C14orf39
C15orf26
C15orf27
C15orf32
C15orf39
C15orf43
C15orf48
C15orf56
C15orf60
C16orf11
C16orf46
C16orf59
C16orf71
C16orf78
C16orf86
C16orf90
C16orf92
C16orf93
C16orf95
C16orf96
C16orf97
C17orf104
C17orf105
C17orf112
C17orf47
C17orf50
C17orf53
C17orf64
C17orf66
C17orf72
C17orf74
C17orf77
C17orf78
C17orf96
C17orf97
C17orf98
C18orf42
C18orf54
C18orf63
C18orf64
C19orf18
C19orf38
C19orf45
C19orf57
C19orf67
C19orf71
C19orf81
C19orf84
C1orf100
C1orf101
C1orf105
C1orf110
C1orf111
C1orf141
C1orf143
C1orf146
C1orf158
C1orf167
C1orf170
C1orf173
C1orf177
C1orf180
C1orf185
C1orf189
C1orf192
C1orf194
C1orf195
C1orf222
C1orf227
C1orf234
C1orf56
C1orf61
C1orf65
C1orf68
C1orf87
C1orf94
C1QL2
C1QL4
C1QTNF8
C1QTNF9B
C20orf141
C20orf144
C20orf173
C20orf187
C20orf195
C20orf201
C20orf26
C20orf62
C20orf78
C20orf85
C21orf37
C21orf54
C21orf90
C22orf15
C22orf23
C22orf31
C22orf42
C22orf43
C2orf16
C2orf27B
C2orf42
C2orf53
C2orf57
C2orf61
C2orf62
C2orf66
C2orf70
C2orf71
C2orf73
C2orf78
C2orf80
C2orf81
C2orf82
C2orf83
C2orf88
C2orf91
C3orf20
C3orf22
C3orf27
C3orf30
C3orf49
C3orf56
C3orf62
C3orf65
C3orf67
C3orf72
C3orf79
C3orf84
C4orf17
C4orf22
C4orf40
C4orf45
C4orf47
C4orf51
C4orf6
C5orf46
C5orf47
C5orf48
C5orf49
C5orf52
C5orf58
C5orf60
C6orf10
C6orf100
C6orf118
C6orf15
C6orf163
C6orf165
C6orf183
C6orf201
C6orf222
C6orf229
C6orf52
C6orf99
C7orf31
C7orf33
C7orf34
C7orf55
C7orf57
C7orf61
C7orf62
C7orf65
C7orf66
C7orf69
C7orf71
C7orf72
C7orf76
C8A
C8B
C8orf12
C8orf22
C8orf48
C8orf49
C8orf74
C8orf86
C8orf87
C8orf88
C9
C9orf116
C9orf117
C9orf129
C9orf131
C9orf135
C9orf141
C9orf147
C9orf153
C9orf163
C9orf170
C9orf171
C9orf173
C9orf24
C9orf43
C9orf50
C9orf53
C9orf57
C9orf62
C9orf84
C9orf9
C9orf92
C9orf96
CA10
CA5A
CA7
CA8
CA9
CABLES2
CABP2
CABP5
CABP7
CABS1
CABYR
CACNA1B
CACNA1E
CACNA1I
CACNA1S
CACNB4
CACNG2
CACNG3
CACNG5
CACNG6
CACNG7
CACNG8
CAGE1
CALB2
CALCB
CALCR
CALHM3
CALML3
CALN1
CALY
CAMK4
CAMKV
CAND2
CAPN11
CAPSL
CAPZA3
CARD18
CARHSP1
CARTPT
CASC1
CASC5
CASP14
CATSPER1
CATSPER2
CATSPER3
CATSPER4
CATSPERB
CATSPERD
CATSPERG
CAV3
CBLN1
CBLN4
CBX2
CBY3
CC2D2B
CCDC103
CCDC104
CCDC105
CCDC108
CCDC11
CCDC110
CCDC112
CCDC113
CCDC114
CCDC116
CCDC121
CCDC129
CCDC13
CCDC135
CCDC136
CCDC138
CCDC140
CCDC144A
CCDC144NL
CCDC147
CCDC148
CCDC15
CCDC150
CCDC151
CCDC154
CCDC155
CCDC157
CCDC158
CCDC166
CCDC168
CCDC169
CCDC169-SOHLH2
CCDC171
CCDC172
CCDC173
CCDC175
CCDC176
CCDC177
CCDC178
CCDC179
CCDC18
CCDC180
CCDC181
CCDC182
CCDC183
CCDC19
CCDC27
CCDC30
CCDC33
CCDC34
CCDC36
CCDC37
CCDC38
CCDC39
CCDC40
CCDC42
CCDC54
CCDC60
CCDC62
CCDC63
CCDC64
CCDC65
CCDC67
CCDC7
CCDC70
CCDC73
CCDC74A
CCDC74B
CCDC79
CCDC81
CCDC83
CCDC87
CCDC88A
CCDC89
CCDC91
CCDC96
CCER1
CCHCR1
CCIN
CCK
CCKAR
CCKBR
CCL1
CCL25
CCL27
CCNA1
CCNB2
CCNB3
CCNE1
CCNE2
CCNJL
CCNO
CCNY
CCNYL2
CCSER1
CCSER2
CCT6B
CCT8L2
CD200R1L
CD300LD
CD300LG
CDC20
CDC20B
CDC25A
CDC25C
CDC45
CDC7
CDCA2
CDCA3
CDCA5
CDCA8
CDH12
CDH15
CDH18
CDH2
CDH20
CDH22
CDH4
CDH7
CDH9
CDHR2
CDHR4
CDK5R1
CDK5R2
CDKL2
CDKL3
CDKL4
CDKN3
CDNF
CDRT1
CDRT1
CDRT15
CDRT15L2
CDX1
CDX4
CDY1
CDY1B
CDY2A
CDY2B
CECR2
CELA1
CELF2-AS1
CELF3
CELF5
CELSR2
CELSR3
CENPE
CENPF
CENPH
CENPU
CEP112
CEP152
CEP19
CEP350
CEP41
CEP55
CEP70
CEP72
CEP76
CEP85
CEP85L
CER1
CERS1
CERS3
CES5A
CETN1
CETN3
CFHR2
CFHR5
CGB
CGB1
CGB2
CGB5
CGB7
CGB8
CHAT
CHD5
CHDC2
CHGA
CHODL
CHP2
CHRFAM7A
CHRM4
CHRM5
CHRNA4
CHRNA9
CHRNB2
CHRNB3
CHRNB4
CHRND
CHST13
CHST9
CIB3
CIB4
CILP
CILP2
CITED1
CKAP2L
CKLF-CMTM1
CKM
CKS2
CLCA2
CLCN1
CLCN2
CLCNKA
CLDN11
CLDN17
CLDN18
CLDN25
CLDN6
CLDND2
CLEC12B
CLEC16A
CLEC18A
CLEC18B
CLEC18C
CLEC19A
CLEC1B
CLEC2A
CLEC4C
CLEC4M
CLGN
CLLU1OS
CLMN
CLN3
CLPB
CLPSL1
CLPSL2
CLRN1
CLRN2
CLSPN
CLTCL1
CLVS1
CMTM1
CMTM2
CNBD1
CNBD2
CNDP1
CNGA2
CNGA3
CNGA4
CNGB1
CNGB3
CNIH2
CNNM1
CNPY1
CNTD1
CNTN2
CNTN6
CNTNAP4
CNTNAP5
CNTRL
COIL
COL11A1
COL11A2
COL20A1
COL22A1
COL25A1
COL2A1
COL4A2-AS2
COL6A5
COL9A1
COMP
COPRS
CORIN
CORO7-PAM16
COX6A2
COX6B2
COX7B2
COX8C
CPA5
CPEB1
CPEB2
CPLX2
CPLX3
CPLX4
CPN1
CPN2
CPNE5
CPNE9
CPXCR1
CRAT
CRB1
CREM
CRH
CRHR1
CRIP3
CRISP1
CRISP2
CRNN
CRP
CRX
CRYAA
CRYBA1
CRYBA2
CRYBA4
CRYGA
CRYGB
CRYGC
CRYGD
CSAG1
CSDC2
CSH2
CSHL1
CSMD1
CSMD3
CSN1S1
CSN2
CSN3
CSNK1A1L
CSNK1G1
CSNK2A2
CSPG5
CST11
CST8
CST9L
CSTL1
CT45A1
CT45A2
CT45A3
CT45A4
CT45A5
CT45A6
CT47A1
CT47A10
CT47A11
CT47A12
CT47A2
CT47A3
CT47A4
CT47A5
CT47A6
CT47A7
CT47A8
CT47A9
CT47B1
CT55
CT62
CT83
CTA-299D3.8
CTAG1A
CTAG1B
CTAG2
CTAGE1
CTAGE4
CTAGE8
CTAGE9
CTB-129P6.11
CTB-134H23.2
CTB-180A7.8
CTB-186H2.3
CTB-25J19.1
CTB-54O9.9
CTB-60B18.6
CTB-78H18.1
CTC-451A6.4
CTC-490E21.13
CTC-512J12.6
CTCFL
CTD-2006C1.10
CTD-2021H9.3
CTD-2054N24.2
CTD-2105E13.6
CTD-2117L12.1
CTD-2132N18.3
CTD-2140B24.4
CTD-2144E22.5
CTD-2162K18.4
CTD-2203A3.1
CTD-2260A17.2
CTD-2330K9.3
CTD-2523D13.1
CTD-2528L19.4
CTD-2568A17.5
CTD-3088G3.8
CTD-3203P2.2
CTD-3222D19.2
CTNNA2
CTNNA3
CTSV
CTXN1
CTXN2
CUL3
CXorf22
CXorf27
CXorf30
CXorf31
CXorf58
CXorf65
CXorf66
CXorf67
CXXC11
CYB5R2
CYLC1
CYLC2
CYorf17
CYP11A1
CYP11B1
CYP11B2
CYP17A1
CYP19A1
CYP26B1
CYP26C1
CYP2A13
CYP2C8
CYP2F1
CYP3A43
CYP4F22
CYP4F31P
CYP4Z1
DAO
DAOA
DAW1
DAZ1
DAZ2
DAZ3
DAZ4
DAZL
DBF4
DBF4B
DBX1
DBX2
DCAF12L1
DCAF12L2
DCAF4L1
DCAF4L2
DCAF8
DCAF8L1
DCAF8L2
DCC
DCD
DCDC1
DCDC2B
DCDC2C
DCHS2
DCLK3
DCST1
DCST2
DCT
DCUN1D1
DCX
DDC8
DDI1
DDX20
DDX25
DDX3Y
DDX4
DDX43
DDX53
DEC1
DEFA5
DEFA6
DEFB103A
DEFB103B
DEFB118
DEFB119
DEFB121
DEFB123
DEFB124
DEFB125
DEFB126
DEFB129
DEFB134
DEFB135
DENND2C
DEPDC1
DEPDC1B
DEPDC7
DFNB31
DFNB59
DGAT2L6
DHDH
DHH
DHRS7C
DIAPH3
DIRC1
DKFZP434O1614
DKK4
DKKL1
DLEC1
DLGAP1
DLGAP2
DLGAP3
DLGAP5
DLK1
DLL3
DLX2
DLX3
DLX6
DMBT1
DMBX1
DMC1
DMP1
DMRT1
DMRT3
DMRTA2
DMRTB1
DMRTC1B
DMRTC2
DNAAF1
DNAAF3
DNAH10
DNAH11
DNAH12
DNAH14
DNAH17
DNAH2
DNAH3
DNAH5
DNAH6
DNAH7
DNAH8
DNAH9
DNAI1
DNAI2
DNAJA4
DNAJB13
DNAJB7
DNAJB8
DNAJC18
DNAJC27
DNAJC28
DNAJC5B
DNAJC5G
DNAJC9-AS1
DNAL1
DNALI1
DND1
DNHD1
DNMT3B
DNMT3L
DNTT
DOC2A
DOCK3
DOK7
DOT1L
DPCD
DPCR1
DPEP1
DPEP3
DPF1
DPF3
DPP10
DPP6
DPPA2
DPPA3
DPPA4
DPPA5
DPRX
DPY19L2
DPYSL4
DPYSL5
DRC1
DRD2
DRD3
DRD5
DRG1
DSCAM
DSCR4
DSCR8
DSG1
DSG4
DSPP
DTHD1
DTL
DUPD1
DUSP13
DUSP15
DUSP21
DUSP9
DUX4
DUX4L2
