gene
A1CF
A4GNT
AADAC
ABAT
ABCC12
ABCC8
AC005609.1
AC006372.1
AC009892.10
AC011239.1
AC011298.2
AC020907.1
AC023632.1
AC106876.2
AC131097.4
ACADL
ACTL6B
ACY3
ADAM7
ADAMTS16
ADARB2
ADIPOQ
ADM2
AFM
AGTR2
AHSG
AKR1CL1
AKR7A3
AL021546.6
AL391152.1
AL589765.1
ALB
ALDH1L2
AMBN
AMBP
AMER3
AMHR2
AMY1A
AMY1B
AMY1C
AMY2A
AMY2B
ANGPTL4
ANKRD62
ANPEP
ANXA10
ANXA9
AOX1
AP000867.1
APCS
APLP1
APOA5
APOBEC2
APOH
AQP12A
AQP12B
AQP8
ARC
ARHGDIG
ARHGEF38
ARL14
ARSE
ARSH
ARX
ASB15
ASZ1
ATAD3C
ATHL1
ATP4A
AVPR1B
AZGP1
BAAT
BACE1
BANF2
BARHL1
BCAT1
BCL2L14
BCL2L15
BEX1
BHLHA15
BMP10
BNIP3
BPIFA2
BPIFB2
BPIFC
BRS3
BRSK2
BSPRY
C10orf129
C10orf62
C10orf71
C12orf39
C12orf40
C14orf105
C14orf166B
C16orf11
C18orf42
C1orf127
C21orf37
C21orf62
C21orf88
C22orf42
C2CD4A
C2CD4B
C2orf27B
C4orf40
C5orf60
C6
C6orf222
C8orf12
C8orf47
C8orf49
C9orf135
C9orf57
CA12
CA6
CABP7
CACNG7
CADPS
CALHM3
CALN1
CALY
CAMK2N2
CASR
CATSPERB
CBS
CCDC110
CCDC141
CCDC155
CCDC172
CCDC182
CCDC64B
CCKBR
CDH18
CDH22
CDK5R2
CDX2
CEACAM16
CEACAM7
CEL
CELA1
CELA2A
CELA2B
CELA3A
CELA3B
CELF3
CFC1
CFC1B
CFTR
CGA
CGB1
CGB2
CGB5
CGB8
CHAC1
CHAD
CHGA
CHGB
CHRM3
CHRNA9
CHRNB3
CHST4
CHST9
CLCNKA
CLDN10
CLDN3
CLDN6
CLDN9
CLPS
CLPSL1
CLPSL2
CNGB1
CNGB3
CNPY1
CNTNAP5
COCH
COL10A1
CPA1
CPA2
CPA4
CPB1
CPLX2
CREB3L1
CRH
CRP
CRYBA2
CSDC2
CSH1
CSH2
CSRP3
CST1
CST2
CST4
CST5
CTA-299D3.8
CTAG1A
CTAG1B
CTAG2
CTB-102L5.4
CTB-50L17.14
CTB-60B18.6
CTC-512J12.6
CTD-2535L24.2
CTD-2600O9.1
CTD-3074O7.11
CTNND2
CTRB1
CTRB2
CTRC
CTRL
CTXN2
CUZD1
CXCL17
CYP3A43
CYS1
DAPL1
DCDC1
DCDC2
DDC
DDIT4
DDX53
DEFB1
DEFB134
DHRS7C
DLK1
DNAJC22
DNASE1
DPCR1
DPEP1
DPP10
DPPA5
DUSP4
ECE2
EFCAB4A
EFNA3
EGF
EIF4EBP1
EMX1
EN2
ENPP1
EPB41L4B
EPHA8
EPO
ERN1
ERO1LB
ERP27
ERRFI1
EVA1A
F11
FAM131C
FAM150B
FAM159B
FAM169B
FAM189A1
FAM3B
FBP2
FBXO2
FBXW12
FETUB
FEV
FFAR1
FGA
FGL1
FKBP11
FKSG62
FOLR1
FOXA2
FOXA3
FOXI1
FOXL2
FREM2
FTCD
FUT1
FUT6
FUT9
FXYD2
FXYD6-FXYD2
G6PC
G6PC2
GABRG2
GAD2
GAL3ST3
GALR3
GAMT
GATA4
GATM
GC
GCAT
GCG
GFI1
GGT6
GGTLC1
GHRHR
GHRL
GJB1
GJC3
GJD2
GLP1R
GLRA1
GLRA3
GLS2
GMNC
GMNN
GNMT
GOLGA8F
GOLGA8G
GOLGA8K
GOLGA8S
GP2
GPHA2
GPR119
GPR144
GPR148
GPR150
GPT2
GRB14
GRM4
GRPR
GSG1
GSTA1
GSTA2
GUCA1C
GUCY2F
HABP2
HBG1
HCN1
HEPACAM2
HEYL
HGD
HIGD2B
HNF1A
HNF1B
HNF4A
HNF4G
HOGA1
HOMER2
HPCAL4
HPN
HPN-AS1
HRASLS5
HS6ST3
HSD17B2
HSPB9
HTN1
HTN3
HUNK
IAPP
IFITM5
IFLTD1
IFNL2
IGF2-AS
IGFBP2
IGFN1
IGSF23
IL22RA1
IMPA2
INA
INHA
INS
INS-IGF2
INSM1
IQCF3
ISL1
ITIH2
IZUMO1
KAAG1
KANK4
KCNG3
KCNH6
KCNJ11
KCNJ15
KCNJ16
KCNJ5
KCNK16
KCNK3
KCNK9
KCNQ2
KCNV1
KCTD16
KIAA1324
KIF12
KIF1A
KIF28P
KIRREL2
KISS1R
KLB
KLC3
KLF14
KLF15
KLHL1
KLK1
KLK11
KLK13
KRT78
KRT80
KRTAP1-1
KRTAP5-2
KRTDAP
LCN1
LDHC
LDLRAD1
LECT1
LEFTY1
LENEP
LENG9
LEP
LGALS2
LGALS4
LHB
LHFPL4
LHFPL5
LMO3
LPA
LPO
LPPR5
LRRN4
LRRTM3
LYPD6B
MAFA
MAGEA11
MAGEB17
MAPK8IP1
MARCH11
MAT1A
MATN4
MBD3L1
MBOAT4
MEP1A
MFSD6L
MIA2
MIR7-3HG
MMP24
MMP7
MNX1
MT1A
MT1G
MT1H
MTUS2
MUC1
MUC13
MUC15
MUC5AC
MUC5B
MUC6
MUC7
MUM1L1
MYCL
MYH6
MYL7
MYLK2
MYPN
MYRF
MYT1L
NANOGP1
NAT16
NCBP2L
NCMAP
NEUROD1
NEUROD2
NGB
NKX2-2
NKX2-3
NKX6-1
NKX6-3
NOL4
NOS1
NPHS1
NPPA
NPPB
NPTX2
NR0B1
NR0B2
NR5A2
NRCAM
NRG4
NRSN1
NRTN
NT5C1A
NTSR2
NUPR1
NWD1
NXF2
ODF3
OLIG3
ONECUT1
ONECUT2
OPRD1
OPRM1
OR10G4
OR10G7
OR13C5
OR2B11
OR2T10
OR2T8
OR6M1
OR6T1
OR8D4
OTOP3
OTP
P2RX1
PAH
PAIP2B
PAK3
PAK7
PARD6A
PAX2
PAX6
PBLD
PCDHA11
PCDHB1
PCDP1
PCSK1
PCSK1N
PCSK2
PCSK9
PDIA2
PDX1
PDZK1
PEBP4
PEX5L
PGBD5
PGC
PHGDH
PHOX2A
PHOX2B
PHYHIPL
PIP
PIWIL2
PKHD1
PLA2G10
PLA2G1B
PLCZ1
PLEKHS1
PLIN5
PM20D1
PNLDC1
PNLIP
PNLIPRP1
PNLIPRP3
POMC
POTEI
POU6F2
PPP1R36
PPP1R42
PPY
PRB1
PRDM12
PRDX4
PRH1
PRH2
PRKCG
PRLHR
PRMT8
PRODH2
PROL1
PRR15L
PRSS1
PRSS3
PSAT1
PSG2
PSG3
PSG4
PSG5
PSG8
PSG9
PTCHD3
PTF1A
PTH
PTPRN
PTPRN2
PTX3
PYCR1
RAB26
RAMP1
RAP1GAP
