gene
AACS
AAK1
AASDHPPT
ABCA1
ABCA5
ABCA8
ABCB7
ABCC8
ABHD10
ABHD13
ABHD17B
ABHD17C
ABHD3
ABI2
ABL2
ABT1
AC008132.13
ACAT2
ACHE
ACN9
ACSL3
ACSL4
ACTR10
ACTR2
ACVR1
ACVR1B
ACVR1C
ACVR2A
ACVR2B
ACYP1
ADAM10
ADAM19
ADAM23
ADAM9
ADAMTS2
ADAMTS3
ADAMTS4
ADAMTSL1
ADARB2
ADCY1
ADCY2
ADCY5
ADCY7
ADCY8
ADCY9
ADCYAP1
ADD2
ADD3
ADNP
ADNP2
ADO
ADORA1
ADRA1A
ADRA1B
ADRA1D
ADRB1
ADRBK2
AFAP1
AFF2
AFF3
AFF4
AGAP2
AGBL3
AGBL4
AGFG1
AGFG2
AGO1
AGO2
AGPAT5
AGPS
AHDC1
AHI1
AHR
AK4
AKAP10
AKAP11
AKAP13
AKAP17A
AKAP5
AKAP6
AKAP9
AKT3
AL953854.2
ALDH1A1
ALDH5A1
ALG10
ALG10B
ALG11
ALG2
ALK
ALKBH8
ALMS1
AMBRA1
AMD1
AMER2
AMIGO2
AMOTL1
AMPH
ANGPT1
ANK2
ANK3
ANKH
ANKIB1
ANKLE2
ANKRA2
ANKRD12
ANKRD13C
ANKRD26
ANKRD34B
ANKRD34C
ANKRD45
ANKRD6
ANKS1B
ANO3
ANXA5
ANXA7
AP1S2
AP3B1
AP3S1
AP5M1
APAF1
APBA1
APC
APH1B
APLP2
APMAP
APOO
APP
APPBP2
APPL1
AR
ARAF
ARHGAP12
ARHGAP17
ARHGAP20
ARHGAP23
ARHGAP26
ARHGAP32
ARHGAP5
ARHGAP6
ARHGEF11
ARHGEF12
ARHGEF18
ARHGEF26
ARHGEF28
ARID4B
ARL10
ARL13B
ARL4C
ARL5C
ARL6IP1
ARL6IP5
ARL6IP6
ARL8B
ARMC1
ARMC8
ARMCX2
ARMCX4
ARMCX5
ARNT2
ARNTL
ARX
ASAH2
ASAH2B
ASAH2C
ASAP2
ASB3
ASCC3
ASF1A
ASH1L
ASIC2
ASPH
ASTN1
ASXL2
ASXL3
ATAD1
ATE1
ATF2
ATL1
ATL2
ATL3
ATMIN
ATP11C
ATP13A3
ATP1B1
ATP1B3
ATP2A2
ATP2B1
ATP2B2
ATP2B4
ATP2C1
ATP6AP1
ATP6AP2
ATP6V1A
ATP6V1C1
ATP6V1D
ATP6V1H
ATP7A
ATP8A1
ATR
ATRN
ATRNL1
ATXN1
ATXN10
ATXN1L
ATXN7L3
AVL9
AZIN1
B3GALNT1
B3GALT1
B3GALT2
B3GALT6
B3GALTL
B3GAT2
B3GNT1
B3GNT2
B4GALT5
B4GALT6
BACH2
BAG4
BAI3
BAIAP3
BASP1
BAZ1B
BBS1
BBS9
BBX
BCAP29
BCL11A
BCL11B
