gene
A1CF
A4GNT
AADAC
ABCB5
ABCC12
ABCC2
ABCC3
ABCG5
ABCG8
ABI3BP
AC003102.1
AC011997.1
AC016745.1
AC018816.3
AC021218.2
AC023590.1
AC023632.1
AC074091.13
AC079341.1
AC079612.1
AC083862.1
AC097381.1
AC106017.1
AC106876.2
AC112715.2
AC112721.1
AC120194.1
AC144568.2
ACE2
ACKR4
ACMSD
ACSM4
ACTBL2
ACTC1
ACTG2
ADAM12
ADAM28
ADAMDEC1
ADAMTS12
ADAMTS14
ADAMTS16
ADAMTS4
ADAMTS6
ADCYAP1
ADH1A
ADH6
ADH7
ADIPOQ
ADRA2A
ADRB3
AFF2
AGMO
AGR2
AGR3
AGT
AGTR2
AGXT2
AIPL1
AKAP4
AKR1B10
AKR1B15
AKR1C2
AKR1C3
AKR1C4
AKR1CL1
AKR7A3
AL139147.1
AL353608.1
AL353698.1
AL360004.1
ALDH1A2
ALDH3A1
ALDOB
ALLC
ALPI
AMBP
AMELY
ANGPTL7
ANKRD30A
ANKRD33
ANKS4B
ANO1
ANO3
ANPEP
ANTXR1
ANXA10
ANXA13
ANXA4
AP000679.2
APCS
APOB
APOBEC1
APOBEC3A
APOC4
APOH
APOL5
AQP5
AQP9
ARC
AREG
AREGB
ARHGEF38
ARL11
ARL14
ARMC3
ARSE
ART1
ART4
ASB10
ASB18
ASB5
ASGR2
ASPHD1
ASPN
ATP10B
ATP13A4
AVPR1A
AXDND1
B3GALT2
B3GALT5
B3GNT3
B3GNT7
B4GALNT2
BAAT
BAIAP2L2
BBOX1
BCAS1
BCL2L15
BCMO1
BDKRB1
BDKRB2
BEND6
BGN
BMP10
BMP3
BMPR1B
BPIFB1
BPIFB4
BPY2
BRDT
BRINP1
BRINP2
BTBD16
BTNL3
BTNL8
C10orf131
C10orf85
C11orf44
C11orf53
C11orf85
C12orf36
C12orf75
C12orf77
C13orf35
C13orf45
C14orf105
C14orf166B
C14orf178
C15orf48
C15orf54
C16orf89
C18orf64
C19orf59
C19orf77
C19orf80
C1orf106
C1orf110
C1orf185
C1orf94
C1QTNF5
C1QTNF7
C20orf85
C2CD4C
C2orf72
C3
C3orf65
C4BPA
C4BPB
C4orf22
C4orf6
C5AR1
C5orf46
C6
C6orf141
C6orf15
C6orf222
C7orf34
C7orf65
C7orf72
C8A
C8B
C8G
C8orf47
C8orf49
C8orf86
C8orf87
C9orf135
C9orf141
C9orf152
C9orf153
C9orf57
C9orf92
CA4
CA9
CACNG2
CALN1
CAPN12
CAPN13
CAPN8
CAPZA3
CARD11
CASR
CATSPERB
CBLN1
CCDC102B
CCDC108
CCDC135
CCDC178
CCDC179
CCDC181
CCDC3
CCDC33
CCDC37
CCDC80
CCKAR
CCL1
CCL11
CCL15
CCL15-CCL14
CCL17
CCL19
CCL20
CCL22
CCL28
CCL4L1
CCL7
CCR4
CCR8
CCT8L2
CD1A
CD1B
CD300E
CD300LB
CD300LD
CDH11
CDH17
CDH6
CDHR2
CDHR5
CDRT1
CDSN
CEACAM18
CEACAM6
CEACAM7
CER1
CES1
CES5A
CFB
CFHR3
CFTR
CH25H
CHRDL2
CHRM2
CHRNA5
CHRNA6
CHST4
CHST8
CHST9
CHSY3
CIB3
CIDEA
CIDEC
CILP
CILP2
CLC
CLCA1
CLCF1
CLDN10
CLDN11
CLDN18
CLDN2
CLEC2L
CLEC3A
CLEC4C
CLEC4E
CLIC6
CLLU1OS
CLRN3
CMA1
CMTM2
CNBD1
CNDP1
CNGB3
CNTNAP5
COL10A1
COL11A1
COL14A1
COL1A1
COL1A2
COL3A1
COL4A6
COL5A2
COL6A3
COLEC10
COLEC11
COMP
CORIN
CORO2A
COX8C
CPA3
CPB2
CPM
CPXCR1
CPXM1
CPZ
CR2
CREB5
CRISP2
CRISP3
CRISPLD2
CRLF2
CRNN
CRP
CRX
CSAG1
CSF3
CSF3R
CSMD2
CSN1S1
CST1
CST2
CST4
CST5
CTB-129P6.11
CTB-133G6.1
CTC-510F12.4
CTD-2006C1.10
CTD-2021H9.3
CTD-2228K2.5
CTD-2535L24.2
CTD-3074O7.11
CTHRC1
CTLA4
CTNND2
CTSE
CTSG
CTSK
CTXN2
CXCL1
CXCL17
CXCL3
CXCL5
CXCL6
CXCR1
CXCR2
CXorf28
CXXC11
CYP11B1
CYP2A13
CYP2B6
CYP2B7P
CYP2C18
CYP2C19
CYP2C8
CYP2C9
CYP2S1
CYP3A5
CYP3A7
CYP4A11
CYP4F11
CYP4F2
CYP4F3
CYP8B1
DACT1
DCAF12L1
DCDC1
DCDC2
DDI1
DEFB1
DEFB124
DEFB132
DEFB4A
DEFB4B
DEPDC1B
DES
DGKI
DIO3
DIRAS2
DIRC1
DKK1
DKK4
DLGAP1
DMBT1
DMP1
DMRTC2
DNAI1
DNAJB13
DNAJC22
DNM1
DOK5
DOK6
DPCR1
DPP10
DPPA4
DPYS
DRD3
DUOX2
DUOXA2
DUX4L2
DUX4L3
DUX4L4
DUX4L5
DUX4L7
DUXA
DYRK3
EBF2
ECM1
ECSCR
EDDM3A
EEF1E1-BLOC1S5
EFCAB8
EFNA2
EFNA3
EFTUD1
EGR2
EGR3
ELFN2
ELOVL7
EMCN
EMP1
ENAM
ENTPD8
EPHA3
EPHA6
EPHX3
EPS8L3
EPYC
EREG
ERN2
ETV1
EXOC6
F11
F13B
F2
F2RL1
F2RL2
F5
FA2H
FABP4
FAM150A
FAM163A
FAM163B
FAM169B
FAM170A
FAM177B
FAM180A
FAM19A4
FAM217A
FAM3D
FAM46D
FAM71B
FAM71C
FAM71F1
FAM74A2
FAM83A
FAM83C
FAM83E
FAM90A26
FAP
FBLN1
FBXL22
FBXO47
FCAMR
FCAR
FCGBP
FCGR3B
FCRL1
FCRL4
FGA
FGB
FGF16
FGF19
FGF5
FGF7
FGG
FKSG52
FNDC1
FOLH1
FOLR1
FOSB
FOSL1
FOXA1
FOXA2
FOXA3
FOXD1
FOXF1
FOXL1
FOXQ1
FPR1
FPR2
FREM2
FSHR
FUT2
FUT3
FUT6
FXYD2
FXYD6-FXYD2
FZD10
G6PC
GABRA5
GABRB3
GABRP
GAL3ST1
GAL3ST2
GALNT5
GALT
GAP43
GATA4
GATS
GC
GCKR
GCNT3
GCNT6
GDA
GDF15
GDF2
GDF5
GDF5OS
GDF6
GEM
GFRAL
GGT1
GHRHR
GHSR
GIF
GJB1
GJB2
GJB3
GJB4
GJB5
GJB6
GLI2
GLIS3
GLOD5
GLP2R
GLT8D2
GLYAT
GLYATL1
GLYATL2
GNAT1
GNAZ
GOLGA6L1
GOLGA6L6
GOLGA8F
GOLGA8G
GP2
GP9
GPBAR1
GPC6
GPD1
GPHA2
GPNMB
GPR1
GPR110
GPR115
GPR128
GPR133
