gene
CHD8
SUV420H1
PTEN
SHANK3
GIGYF1
ANK2
ASH1L
DEAF1
KDM6B
DSCAM
SRPR
KDM5B
SHANK2
NRXN1
RORB
DPYSL2
AP2S1
KMT2C
PAX5
MKX
MAP1A
CELF4
TBR1
TM9SF4
PHF21A
SKI
SPAST
SMARCC2
LDB1
EIF3G
PHF2
KIAA0232
GFAP
ZMYND8
SATB1
RFX3
SCN1A
PPP5C
TRIM23
ELAVL3
GRIA2
CACNA2D3
NUP155
KMT2E
PTK7
PPP1R9B
HDLBP
UBR1
TEK
KCNMA1
CORO1A
NCOA1
DIP2A
