gene
ABCC6
ABHD1
AC002398.9
AC008060.7
AC011239.1
AC011298.2
AC011500.1
AC020907.1
AC079341.1
AC083862.1
AC099552.4
AC103801.2
AC104472.1
AC104667.3
AC110619.2
AC120194.1
AC131097.4
AC132186.1
AC132216.1
AC142381.1
ACBD7
ADAD1
ADARB2
ADAT3
ADCY8
ADH7
ADIPOQ
ADRB1
AGFG2
AGMAT
AGXT
AKAP14
AKR1CL1
AL033381.1
AL355490.1
AL359736.1
AL391421.1
ALDH1L1
ALDH3B2
ALX3
ALX4
AMPD1
AMTN
AMY1A
AMY1B
AMY1C
AMY2A
AMY2B
ANKRD30BL
ANKRD33
ANO1
ANO4
ANO7P1
ANP32D
ANTXRL
ANXA8L1
ANXA8L2
AP000679.2
APCDD1L
APOD
APOF
APOL5
AQP12A
AQP12B
AQP3
AQP5
AQP6
ARHGAP8
ARHGEF37
ARHGEF38
ASB10
ASB5
ASCL2
ASCL3
ASPHD1
ATP13A5
ATP2A3
ATP2B2
ATP2B3
ATP6V0A4
ATP6V1B1
ATP6V1C2
ATP6V1G3
AWAT1
AWAT2
AZGP1
AZU1
B3GNT3
B3GNT6
BANF2
BARX1
BARX2
BHLHA15
BLM
BMP10
BNIPL
BOLL
BPIFA1
BPIFA2
BPIFB1
BPIFB2
BPIFB3
BPIFB4
BPIFB6
BSND
BSPRY
C10orf113
C10orf62
C10orf90
C11orf16
C11orf53
C12orf39
C12orf77
C14orf166B
C14orf39
C17orf107
C17orf77
C19orf80
C1orf116
C1orf143
C1orf64
C1orf65
C1orf87
C1QL2
C1QTNF3
C20orf144
C21orf37
C22orf42
C2CD4D
C2orf70
C3orf22
C3orf79
C3orf83
C4orf19
C4orf22
C4orf40
C4orf6
C5orf27
C5orf38
C5orf46
C6orf15
C6orf183
C6orf195
C6orf223
C6orf229
C7orf34
C8orf12
C8orf22
C9orf152
C9orf153
CA10
CA6
CABS1
CALML3
CALML5
CAMKK1
CAMP
CAPN12
CAPN6
CAPNS2
CAPZA3
CARD18
CASP14
CATSPERB
CCDC129
CCDC151
CCDC160
CCDC60
CCDC64B
CCL28
CD164L2
CD300LD
CD44
CEACAM6
CEL
CELA2A
CELA2B
CELA3A
CELA3B
CELF5
CEP41
CERS3
CES5A
CFTR
CGB1
CGB2
CGB5
CGB7
CGB8
CHDH
CHI3L2
CHRM1
CHRM3
CHRNA6
CHRNA9
CHST1
CHST6
CHST9
CIDEA
CIDEC
CKMT2
CLCNKA
CLCNKB
CLDN10
CLDN22
CLDN3
CLDN8
CLN3
CLPS
CLPSL1
CLPSL2
CNTN5
COL20A1
COL25A1
COL28A1
COL6A6
COL9A3
COLCA1
COX6A2
CPA1
CPA2
CPB1
CPLX3
CPSF4L
CR2
CRABP2
CRHR1
CRISP1
CRISP2
CRISP3
CRISPLD1
CSH1
CSH2
CSHL1
CSN1S1
CSN2
CSN3
CSRP3
CST1
CST2
CST4
CST5
CT83
CTA-299D3.8
CTB-102L5.4
CTB-50L17.14
CTB-60B18.6
CTC-236F12.4
CTD-2105E13.6
CTD-2510F5.6
CTD-2568A17.5
CTD-2600O9.1
CTRB1
CTRB2
CTRC
CTXN3
CX3CL1
CXCL17
CYP39A1
DACT2
DAPL1
DCX
DDIT4L
DDX4
DEFA1
DEFA1B
DEFA3
DEFA4
DEFB1
DEPTOR
DHRS2
DIRAS2
DLK1
DLK2
DMBT1
DMRT2
DMRT3
DMRTA1
DNASE2B
DNER
DPP4
DRAXIN
DRD2
DSC3
DSG1
DTNB
DUOXA2
DUSP9
DUX4
DUX4L2
DUX4L3
DUX4L4
DUX4L5
DUX4L6
DUX4L7
EDN3
EFCAB4A
EFCAB4B
EFHC2
EFNA3
EGF
EHF
EIF4EBP1
ELANE
ELF5
EMX1
ENPP3
ENTPD8
EPHA2
EPHB3
ERBB4
ERN2
ESM1
ESRRG
ETNPPL
ETV1
EVA1A
EVX2
EYA2
FABP7
FABP9
FAM129A
FAM131C
FAM171B
FAM196B
FAM20A
FAM3B
FAM3D
FAM46A
FAM46B
FAM71C
FAM71F1
FAM83E
FANCD2OS
FAT2
FBN3
FBXO2
FCAMR
FCN2
FCRL4
FDCSP
FES
FEZF1
FMO2
FMO6P
FMR1NB
FNDC5
FOLH1
FOLR1
FOXA1
FOXC1
FOXD4L5
FOXI1
FOXQ1
FRMPD1
FURIN
FUT2
FUT6
FXYD2
FXYD3
FXYD4
FXYD6-FXYD2
FZD9
GAB4
GALNT13
GALNT16
GALNT5
GALNT6
GATA3
GCNT3
GDF5
GDF5OS
GDPD2
GGT2
GGT6
GGTLC3
GH2
GJB1
GJB2
GJC3
GLP1R
GLRB
GLYAT
GLYATL1
GLYATL2
GMDS
GNGT1
GNMT
GPD1
GPR12
GPR123
GPR144
GPR15
GPR64
GPR87
GPRC6A
GPX2
GRHL1
GRIA2
GRIA4
GRIN1
GRIN2C
GRM7
GSC
GUCY2F
GYLTL1B
GYPA
HAO1
HBA2
HBD
HCAR1
HEPACAM2
HES7
HHATL
HIGD2B
HIST1H1B
HIST1H2BE
HIST1H3I
HIST1H4B
HIST2H2AB
HOMER2
HPN
HSD11B2
HSD17B2
HSPB9
HTN1
HTN3
HYAL4
IAPP
IFI44L
IFIT1B
IFITM5
IFNL1
IGFL1
IGFL4
IGJ
IGLL5
IL19
IL1RAPL2
IL21
IL36A
INPP5D
INPP5J
INSL4
IRX1
IRX2
IRX3
IRX4
IRX5
IRX6
ISG15
ISL2
ITGB4
ITIH6
ITLN1
IZUMO2
KANK4
KCNA1
KCNC2
KCNJ15
KCNJ16
KCNK4
KCNN4
KCNS1
KCNU1
KCTD14
KCTD4
KDM4E
KIAA1024
KIAA1024L
KIAA1244
KIAA1324
KISS1R
KLC3
KLHL40
KLK1
KLK10
KLK11
KLK12
KLK15
KLK2
KLK3
KLK4
KLK5
KLK6
KLK7
KLK8
KLRF2
KLRG2
KRT14
KRT15
KRT16
KRT17
KRT23
KRT32
KRT35
KRT37
KRT38
KRT39
KRT5
KRT6A
KRT6B
KRT6C
KRT7
KRT80
KRT81
KRT82
KRT83
KRT85
KRTAP1-1
KRTAP1-5
KRTAP16-1
KRTAP29-1
KRTAP4-6
KRTAP5-3
KRTAP5-6
KRTAP5-7
LACRT
LCE1F
LCE2B
LDLRAD1
LECT1
LEMD1
LENEP
LEP
LGALS12
LGALS7
LGALS7B
LGR6
LHFPL1
LHFPL5
LHX8
LINC00544
LINC00862
LINC01098
LMAN1L
LMOD3
LMX1B
LPA
LPO
LRP2
LRRC26
LRRC30
LRRC31
LRRC52
LRRC8E
LRRC9
LRRN1
LRRTM1
LTF
LTK
LY6G6D
LYPD1
LYZ
LZTS3
MAB21L1
MAB21L2
MAGEC3
MAPK8IP2
MAPT
MARCH11
MATN4
MB
MC4R
MEGF10
MEIS2
MESP1
MFI2
MFSD4
MFSD6L
MGP
MIA
MKRN3
MLPH
MMD2
MMP20
MMP7
MNX1
MPO
MRAP
MRGPRX3
MSANTD3-TMEFF1
MSLNL
MSMB
MT3
MUC15
MUC16
MUC19
MUC22
MUC5B
MUC7
MUCL1
MYBPC1
MYH6
MYL10
MYL7
MYOC
MYRIP
MZB1
NAA11
NANOGP1
NAT8L
NCALD
NCBP2L
NCMAP
NDRG2
NEBL
NEUROG2
NKAIN3
NKPD1
NKX1-2
NKX2-5
NKX2-8
NKX3-1
NMBR
NOS1
NOXO1
NPPA
NPPB
