gene
AC002472.1
AC002472.13
AC006547.14
AC008132.1
AC008132.13
AC010760.1
AC011755.1
ACAP3
AGRN
AIDA
AIFM3
AL645608.1
AL645608.2
ANKRD34A
ANKRD35
ARHGAP11B
ARVCF
B3GALT6
BCR
BDH1
BMP2K
BROX
C1orf159
C1orf170
C22orf29
C22orf39
CD160
CDC45
CEP19
CEP63
CHRNA7
CLDN5
CLTCL1
COMT
CPSF3L
CRKL
CSMD1
CSMD3
CTC-432M15.3
CYFIP1
DGCR14
DGCR2
DGCR6
DGCR6L
DGCR8
DISP1
DKFZP547L112
DLG1
DLG2
DLGAP1
DVL1
EHMT1
ELF1
EPHB1
FAM132A
FAM177A1
FAM177B
FAM230A
FAN1
FBXO45
FRG1
GGT2
GGTLC2
GGTLC3
GLTPD1
GNAZ
GNB1L
GOLGA6L1
GOLGA8I
GP1BB
GPR89A
GSC2
HES4
HFE2
HHIPL2
HIRA
HTN1
IGHV1OR15-1
IGHV4OR15-8
IGLC1
IGLC2
IGLC3
IGLC7
IGLJ1
IGLJ2
IGLJ3
IGLJ4
IGLJ5
IGLJ6
IGLJ7
IGLL5
IGLV1-36
IGLV1-40
IGLV1-44
IGLV1-47
IGLV2-11
IGLV2-14
IGLV2-18
IGLV2-23
IGLV2-33
IGLV2-8
IGLV3-1
IGLV3-10
IGLV3-12
IGLV3-16
IGLV3-19
IGLV3-21
IGLV3-22
IGLV3-25
IGLV3-27
IGLV3-32
IGLV3-9
IGLV4-3
IGLV5-37
IGLV5-45
IGLV5-48
IGLV7-43
IGLV7-46
IGLV9-49
ISG15
ITGA10
KBTBD6
KBTBD7
KLF13
KLHL17
KLHL22
KY
LIX1L
LL22NC03-63E9.3
LZTR1
MACROD2
MED15
MFI2
MIA3
MRPL40
MSL2
MSRA
MTMR10
MTRF1
NAA16
NCBP2
NCKAP5
NIPA1
NIPA2
NOC2L
NRROS
NRXN1
NUDT17
OR4M2
OR4N4
OTUD7A
P2RX6
PAK2
PAQR3
PCCB
PCYT1A
PDZK1
PEBP1
PEX11B
PI4KA
PIAS3
PIGX
PIGZ
PLEKHN1
POLR3C
POLR3GL
POM121L7
POTEB
PPP2R3A
PPP2R3C
PRAME
PRODH
PUSL1
RAB36
RANBP1
RAPGEF6
RBM8A
RGCC
RIMBP3
RNF115
RNF168
RNF223
RP11-447L10.1
RP11-467N20.5
RPH3A
RTDR1
RTN4R
RYR2
SAMD11
SCARF2
SCNN1D
SDF4
SENP5
SEPT5
SERPIND1
SLC25A1
SLC51A
SLC7A4
SMCO1
SNAP29
SND1
SRP54
STAG1
TAF1A
TANGO2
TAOK3
TAS1R3
TBX1
TCTEX1D2
TFRC
THAP7
TM4SF19
TNFRSF18
TNFRSF4
TRGC1
TRGJ1
TRGJP
TRGJP1
TRGJP2
TRGV10
TRGV11
TRIML1
TRIML2
TRMT2A
TRPM1
TSSK2
TTLL10
TUBGCP5
TXNIP
TXNRD2
UBE2J2
UBXN7
UFD1L
USP41
VWA8
WBP4
WDR53
ZDHHC19
ZDHHC8
ZFP42
ZNF280A
ZNF280B
ZNF345
ZNF568
ZNF74
ZNF829
