gene
A2ML1
AADAC
AADACL2
AADACL3
AADACL4
ABCA12
ABLIM3
AC005544.1
AC006372.1
AC008394.1
AC011294.3
AC011366.3
AC011997.1
AC016251.1
AC016745.1
AC020907.1
AC074212.3
AC079341.1
AC079612.1
AC091801.1
AC099552.4
AC110619.2
AC112721.1
AC132216.1
ACKR2
ACKR3
ACSM4
ACSS1
ACTBL2
ACTL9
ACVRL1
ADAM12
ADAMDEC1
ADAMTS14
ADAMTS15
ADAMTS18
ADAMTS19
ADAMTS20
ADAMTS5
ADAMTS6
ADAMTS9
ADAMTSL4
ADM
ADORA2B
ADRB1
ADRB3
AFAP1L1
AFF2
AGTR1
AGXT
AGXT2
AHSP
AIM1
AIM1L
AKAP4
AKR1B1
AKR1B15
AL078585.1
AL162389.1
AL353608.1
AL353698.1
AL391421.1
AL589765.1
AL591684.1
AL603965.1
ALAS2
ALDH3B2
ALPP
ALPPL2
AMOT
AMY2A
AMZ1
ANGPT2
ANKFN1
ANKRD1
ANKRD30A
ANKRD33
ANKRD34B
ANKRD63
ANO2
ANXA8
ANXA8L1
ANXA8L2
AOC1
APCS
APLN
APLNR
APOBEC1
AQP12A
AQPEP
AREG
AREGB
ARHGAP28
ARID3A
ARL13A
ARMS2
ARR3
ARSI
ARTN
ASB15
ASB4
ASCL2
ASZ1
ATP12A
ATP1A4
ATP1B4
ATP2B3
ATP6V0A4
ATP6V1B1
ATP6V1C2
ATP6V1G3
ATP8B4
ATXN3L
AUNIP
AURKB
AZU1
B3GNT3
BAMBI
BASP1
BCAT1
BCL6B
BDNF
BEAN1
BIRC7
BMP1
BMP10
BMP5
BMP6
BMP7
BNC1
BPIFA1
BPIFA2
BPIFC
BRDT
BRINP2
C10orf126
C10orf40
C10orf53
C10orf90
C11orf44
C11orf86
C12orf39
C12orf40
C12orf56
C14orf178
C14orf180
C15orf26
C15orf27
C15orf48
C15orf60
C16orf11
C17orf58
C19orf59
C19orf67
C1orf105
C1orf143
C1orf158
C1QL2
C1QTNF1-AS1
C1QTNF6
C20orf141
C20orf144
C20orf202
C20orf62
C20orf85
C2orf72
C2orf83
C3orf22
C3orf27
C3orf30
C3orf65
C3orf72
C4BPB
C4orf17
C4orf26
C4orf40
C5orf17
C5orf46
C6orf100
C6orf118
C6orf15
C6orf183
C7orf33
C7orf34
C7orf69
C7orf76
C8A
C8B
C8orf22
C8orf49
C9orf153
C9orf38
CA1
CA10
CA6
CA8
CACNG4
CADM3
CALCR
CALHM3
CAMP
CAPN6
CARD18
CASP14
CATSPER4
CAV1
CCDC102B
CCDC140
CCDC179
CCDC33
CCDC37
CCDC54
CCDC60
CCDC63
CCDC68
CCDC85A
CCIN
CCK
CCL1
CCNE1
CCNYL2
CD14
CD163
CD200R1L
CD209
CD248
CD28
CD300LD
CD300LG
CD34
CD36
CD5L
CD93
CDH11
CDH15
CDH5
CDKL4
CDKN1C
CDO1
CDRT1
CDSN
CDT1
CDX4
CEACAM8
CEL
CELA1
CELA2A
CELA2B
CELA3A
CELA3B
CETN1
CETP
CFHR2
CGA
CGB
CGB1
CGB2
CGB5
CGB7
CGB8
CHAT
CHRDL2
CHRM5
CHRNA9
CIB4
CLDN19
CLDN6
CLDN8
CLEC1A
CLEC1B
CLEC2A
CLEC4M
CLIC3
CLPS
CLPSL1
CNBD1
CNGB1
CNGB3
CNPY1
CNTN5
CNTN6
COL11A1
COL14A1
COL15A1
COL17A1
COL1A1
COL21A1
COL2A1
COL3A1
COL4A1
COL4A2
COL4A2-AS2
COL5A2
COL5A3
COL6A6
COLEC10
COLEC12
COMP
CORO6
COX4I2
COX7B2
COX8C
CPA1
CPA2
CPA4
CPA5
CPAMD8
CPB1
CPN2
CPXM1
CPZ
CR1
CRABP1
CRABP2
