gene
ABHD17A
AC012313.1
ADRBK1
ADRBK2
ADSSL1
AGO1
AGO2
ARHGAP35
ARL14EP
ASIC2
ASIP
ATF5
BAI1
BAI2
BAI3
BRINP1
BRINP3
BZRAP1
C10orf118
C19orf26
C1orf63
C1orf95
C20orf112
C2CD5
C6orf211
C6orf57
CAMKMT
CCAR2
CCDC104
CCDC132
CCDC167
CCDC171
CCP110
CCRN4L
CCSER1
CCSER2
CDH20
CDIP1
CEP170B
CERS4
CERS6
CHAMP1
CHD3
CHP1
CLCN4
CLUH
CMIP
CMSS1
CNIH1
CNKSR3
CNTRL
COA5
COPG1
COX14
CREBRF
CTAGE1
CTAGE15
CTAGE4
CTAGE5
CTAGE6
CTAGE8
CTAGE9
CYB5A
DENND6A
DESI2
DGKQ
DMTN
DNAL1
DNAL4
DZANK1
EFCAB14
EMC10
EMC2
EMC3
EMC6
EPB41
EPB41L1
EPB41L2
EPB41L3
EPG5
FAM115A
FAXC
FER
FOCAD
FRRS1L
G6PD
GALNT15
GALNT16
GALNT18
GPATCH2L
GSKIP
HIAT1
HMCES
HNRNPLL
IFITM10
IGSF9B
INADL
INIP
IPCEF1
IRF2BPL
IST1
KAT6A
KAT6B
KIAA1244
KIAA1279
KIAA1430
KIAA1598
KMT2A
KMT2C
KMT2D
KMT2E
LAMP5
LARGE
LDLRAD4
LGSN
LHFPL1
LPHN1
LPHN2
LPHN3
LYRM9
MAP1A
MAP1B
MAP2
MAP4
MAP6
MAP7
MAP7D1
MAP7D2
MAPKAPK2
MCU
METTL25
MICU3
MLLT4
MROH1
MVB12B
NCOA2
NDUFAF5
NDUFAF6
NGFRAP1
NREP
NSMF
NYAP2
PAGR1
PAXBP1
PCED1A
PCNXL2
PCSK1N
PDCD6
PIANP
PIEZO2
PPAP2B
PPP1R21
PRICKLE4
PTBP3
PTCHD4
PTPLAD1
PTPLB
PVRL1
PVRL3
RAB1A
RP11-295K3.1
RP11-407N17.3
RP1-66C13.4
RTCA
SCN2A
SEP15
SEPP1
SEPW1
SLC18B1
SLC35G2
SLC6A4
SLMO2
SMEK1
SMEK2
SMIM13
SOCS4
SOGA1
SOGA3
SPTAN1
SPTB
SPTBN1
SPTBN2
SPTBN4
STRIP2
SUPT6H
SWT1
TANGO2
TBC1D12
TCEB1
TENM1
TENM2
TENM3
TENM4
THEM6
TMCC3
TMEM178B
TMEM248
TMEM255A
TMEM35
TMEM66
TTBK2
TTLL10
U2SURP
UBALD1
UFD1L
UQCC1
URI1
USP48
VCPKMT
VIPAS39
VWA8
WAPAL
WBP1L
WDR20
WDR45B
WHSC1
WHSC1L1
ZBTB18
ZC2HC1A
ZNF638
ZNF780A
ZSWIM8
