gene
ABRACL
AC002321.1
ACAP3
ACPL2
ACPL2
ADAMTSL1
ADAP1
ADNP2
ADO
ADRBK1
AFAP1
AGAP3
AGFG1
AGFG1
AGFG1
AGFG1
AGFG2
AGO4
AGPAT6
AHCYL2
AHSA2
AKAP5
AKAP5
AMN1
AMN1
AMZ2
ANKDD1B
ANKRD32
ANKRD33B
ANKRD34B
ANKRD63
ANO4
AP1AR
AREL1
ARF6
ARGLU1
ARHGAP33
ARHGAP39
ARHGAP44
ARHGEF28
ARHGEF28
ARHGEF28
ASAP1
ASIC1
ASIC2
ASIP
ASPHD1
ATF5
ATF6B
ATG14
ATG2B
ATL1
ATL1
ATL2
ATP11C
ATRX
ATRX
BACH2
BAI3
BCL11B
BEND4
BEND5
BEND6
BHLHE22
BIRC8
BLOC1S4
BLOC1S6
BRINP1
BZRAP1
C10orf118
C12orf5
C12orf68
C12orf68
C17orf70
C19orf26
C19orf52
C1orf63
C1orf85
C20orf112
C20orf112
C2CD2
C2CD2L
C2CD5
C4orf27
C7orf63
C9orf156
CACFD1
CACFD1
CACNA1C
CADM2
CALY
CAMK2N1
CAMSAP2
CAMSAP2
CAMSAP3
CAPRIN1
CAPRIN1
CCDC109B
CCDC132
CCDC177
CCDC177
CCDC181
CCDC30
CCDC71L
CCL27
CCL27
CCL27
CCP110
CCRN4L
CCSAP
CCSAP
CDHR1
CDK12
CDK13
CDK14
CDK14
CDK17
CDK19
CDK5R2
CDKL4
CDKN2AIPNL
CDKN2AIPNL
CELF1
CELF1
CELF1
CELF2
CELF2
CELF2
CELF2
CELF2
CELF4
CELF4
CELF4
CELF5
CELF6
CELF6
CENPV
CENPW
CEP120
CEP170B
CEP89
CERS4
CERS4
CERS5
CERS6
CHL1
CHML
CHMP1B
CHPF
CHST15
CHST15
CHSY3
CINP
CIT
CLMP
CLMP
CMPK1
CMPK2
CNKSR3
CNKSR3
CNKSR3
CNRIP1
CNRIP1
CNST
COL26A1
COL5A1
COLGALT1
COLGALT1
COPRS
CRLF2
CTC-429P9.4
CTD-3193O13.9
CTD-3222D19.2
CTIF
CTPS2
CTU1
CUX2
CYTH3
DARC
DCAF5
DCAF5
DCAF6
DCAF7
DCAF7
DCLK1
DCLK1
DCLK1
DCLK3
DCUN1D5
DDA1
DFNA5
DGCR14
DLK2
DLK2
DMTN
DNAAF2
DNAL1
DNLZ
DPF1
DRAXIN
DRD1
DRD1
DUSP8
DZIP3
DZIP3
DZIP3
EIF3A
ELAVL3
ELAVL3
ELFN1
ELFN2
EMC1
EPB41L1
EPB41L1
EPB41L2
EPB41L3
EPB41L3
EPB41L4B
ERO1LB
EXOG
EXOG
FAM102B
FAM102B
FAM105A
FAM110B
FAM117B
FAM118A
FAM120B
FAM129B
FAM131A
FAM131B
FAM132A
FAM134B
FAM134B
FAM136A
FAM13B
FAM149B1
FAM160A2
FAM160B1
FAM160B2
FAM163B
FAM168A
FAM169A
FAM171A2
FAM184B
FAM185A
FAM198B
FAM19A1
FAM19A2
FAM200A
FAM200B
FAM208B
FAM208B
FAM20B
FAM20B
FAM212A
FAM213B
FAM217B
FAM32A
FAM49A
FAM49B
FAM57B
FAM57B
FAM57B
FAM65A
FAM65B
FAM65B
FAM69B
FAM81A
FAM84B
FAM8A1
FAM98A
FAR2
FAR2
FARSB
FARSB
FBLL1
FBXO31
FGGY
FIGF
FIGF
FIGF
FLYWCH2
FNDC9
FNIP2
FRA10AC1
FRRS1L
FXR1
FXR1
GALNT18
GALNTL6
GALNTL6
GATS
GATSL1
GATSL2
GIGYF2
GIGYF2
GIGYF2
GJC1
GJC1
GJD2
GLRX3
GLS
GLTSCR1L
GLTSCR1L
GOLGA7B
GOLGA7B
GPATCH2L
GPATCH4
GPATCH4
GPR116
GPR64
GPR98
GREB1L
GRIN2B
GRK6
GRK6
GSKIP
GTF2A1
GUCY1A2
HARBI1
HGSNAT
HNRNPA0
HNRNPA1
HNRNPA1
HNRNPD
HNRNPD
HNRNPH1
HNRNPH1
HNRNPK
HNRNPLL
HNRNPR
HNRNPR
HNRNPU
HNRNPUL2
HNRNPUL2-BSCL2
HOMER2
HPRT1
HSPBP1
HSPH1
HSPH1
IFIT1B
IL1RAPL1
ILDR2
ILDR2
ILDR2
INIP
IP6K1
IP6K2
IP6K2
IPCEF1
IPCEF1
IPCEF1
IPO5
IRF2BPL
ISM1
ITSN1
JADE1
JADE3
JAKMIP3
KANK3
KANK3
KCNG1
KCNMA1
KDM1B
KDM2B
KDM2B
KDM4A
KHNYN
KIAA0020
KIAA0020
KIAA0430
KIAA0947
KIAA0947
KIAA1199
KIAA1217
KIAA1239
KIAA1244
KIAA1244
KIAA1598
KLC1
KLC1
KLHDC10
KMT2A
KNOP1
KRBA2
LAMB1
LAMB1
LAMP5
LARGE
LARP4B
LCA5
LHFPL5
LINGO3
LIPJ
LMLN
LPGAT1
LPGAT1
LPHN1
LPHN2
LPHN2
LRP8
LRRC3
LRRC73
LRRC8B
LYPD6B
LYRM9
LYRM9
MACROD2
MACROD2
MAP1B
MAP1B
MAP2
MAP2
MAP2
MAP3K2
MAP4
MAP6
MAP6
MAP7D2
MAP7D2
MAP9
MAP9
MAPK1IP1L
MAPK1IP1L
MARCH11
MARCH5
MARCH9
MATR3
MB21D2
MBLAC2
MCMBP
MCMBP
MCU
MDGA2
MDGA2
MEAF6
MED14
MED23
MED26
MEIS2
MEIS2
MEIS2
MET
MEX3B
MEX3D
MFSD12
MFSD4
MFSD4
MFSD4
MFSD6
MFSD6
MFSD6
MGAT4A
MIEF2
MIOS
MLEC
MLIP
MLLT4
MORN4
MSANTD2
MSL1
MSL2
MSL2
MST4
MTFP1
MTUS2
MTUS2
MYCBP2
MYCBP2
MYCBP2
MYCBP2
MYCL
MYEOV2
MYL12B
MYL12B
MYO16
N4BP1
NAA15
NAA20
NAA25
NAA35
NAA40
NABP1
NACAD
NAE1
NALCN
NAMPT
NAMPTL
NAV1
NCEH1
NCOA2
NCOA2
NCOA3
NCS1
NDNF
NDNL2
NDRG1
NDUFAF5
NECAB1
NECAB2
NECAB3
NEMF
NETO1
NEURL1
NEURL4
NFKBID
NHP2L1
NHSL2
NKAIN1
NKAIN1
NMT2
NOP14
NOP16
NOP56
NOP56
NOS1
NPRL2
NREP
NREP
NT5DC3
NT5DC3
NTM
NTM
NUS1
NUS1
NXNL2
OCLN
OLA1
OLA1
OLA1
ORAI2
ORAI2
PAK1IP1
PAK1IP1
PALD1
PARM1
PARM1
PCDH15
PDCD6
PDE12
PDP1
PDP1
PDS5B
PDXDC1
PENK
PGAP1
PHF3
PIANP
PIP4K2A
PIP4K2B
PIP4K2B
PIP4K2B
PLA2G15
PM20D1
PNMAL1
PNMAL2
POMK
POMK
PPAPDC2
PPFIA3
PPM1H
PPP1R26
PRKCA
PRKCB
PRKCB
PRKCG
PRKCG
PROSER2
PRRT2
PRUNE
PTCHD1
PTH2R
PVRL2
