gene
AADAC
ABCB1
ABCB4
ABCC3
ABCC8
ABRA
AC002398.9
AC006946.15
AC007956.1
AC011239.1
AC011484.1
AC012215.1
AC016745.1
AC021218.2
AC074091.13
AC090616.2
AC115618.1
AC117834.1
AC120194.1
AC138430.4
ACRC
ACSBG1
ACSL6
ACSS3
ACTBL2
ACTL6B
ADAM22
ADAMTSL2
ADCYAP1R1
ADIPOQ
ADORA3
AGBL1
AGBL4
AGRP
AGTR1
AGTR2
AKAP4
AKAP7
AKR1B1
AL353608.1
AL354993.1
AL391421.1
AL445665.1
AL589765.1
ALAS1
ALLC
ALPPL2
ALX3
AMDHD1
AMER2
AMER3
AMHR2
ANKRD30A
ANKRD30B
ANKRD30BL
ANO4
AOX1
AP000350.10
AP000783.1
AP001652.1
AP3B2
APC2
APLN
APLP1
APOBEC1
APOC1
APOE
AQP11
AQP2
AQP6
ARC
ARHGAP36
ARHGEF33
ARSF
AS3MT
ASB4
ASCL1
ASIC2
ASIC4
ASMT
ASPDH
ASTN1
ATCAY
ATP1A3
ATP2B3
ATP4A
ATP8A2
ATRNL1
AVPR1A
B3GAT1
B4GALT6
BAALC
BAI3
BAMBI
BCAN
BCO2
BEST3
BEX1
BEX2
BMPR1B
BRDT
BRE
BRINP1
BRINP2
BRSK2
BSN
BSND
BTBD17
C10orf126
C10orf62
C11orf86
C11orf87
C11orf89
C12orf40
C12orf50
C12orf60
C12orf68
C12orf77
C14orf144
C14orf166B
C14orf180
C18orf42
C19orf26
C19orf45
C19orf81
C1orf111
C1orf173
C1orf185
C1orf222
C1orf233
C1orf94
C1QTNF1-AS1
C1QTNF8
C22orf42
C2CD2
C2orf66
C2orf91
C3orf72
C4A
C4B
C4orf50
C6orf100
C7
C8orf74
C8orf86
C9orf135
C9orf147
C9orf38
C9orf47
C9orf84
CA10
CABP7
CACNA1A
CACNA1B
CACNA1D
CACNA1E
CACNA1I
CACNA2D3
CACNG1
CACNG2
CACNG3
CACNG4
CACNG7
CADM2
CADPS
CALB2
CALN1
CALY
CAMK1
CAMK1G
CAMK2B
CAMK2N2
CAMKV
CARTPT
CASP16
CBLN3
CBLN4
CCBE1
CCDC144NL
CCDC172
CCDC179
CCDC33
CCDC37
CCDC38
CCDC67
CCDC73
CCDC74A
CCDC74B
CCL4L2
CDCP2
CDH10
CDH12
CDH18
CDH2
CDH22
CDH7
CDH9
CDHR1
CDK5R2
CDKL4
CELA1
CELF3
CELF4
CEND1
CERS1
CES5A
CFHR4
CGA
CHAD
