gene
ABCB5
ABCG2
ABRA
AC002472.13
AC005481.5
AC005544.1
AC005779.2
AC006372.1
AC008060.7
AC011239.1
AC012123.1
AC012215.1
AC021860.1
AC074091.13
AC079612.1
AC091801.1
AC097381.1
AC104472.1
AC104809.3
AC112715.2
AC120194.1
AC138430.4
AC140481.2
ACTA2
ACTC1
ACTG2
ADAM11
ADAM12
ADAM2
ADAM29
ADAM33
ADAMTS16
ADAMTS18
ADAMTS19
ADAMTS2
ADAMTS5
ADAMTS7
ADAMTSL1
ADAMTSL5
ADGB
ADRA2C
AGTR2
AGXT2
AHNAK2
AKAP14
AKAP4
AL033381.1
AL121963.1
AL360004.1
AL590867.1
ALDH1A2
ALPI
ALX1
ALX3
ALX4
AMZ1
ANGPT4
ANKRD30BL
ANKRD45
ANKRD66
ANKUB1
ANO4
ANTXRL
ANXA13
AP000679.2
AP003774.4
APOA4
APOBEC4
AQP5
AR
ARHGEF25
ARL13A
ARMC3
ARMC9
ARMS2
ARSE
ART1
ART5
ASB10
ASIC2
ASPN
ASZ1
ATOH1
ATOH7
ATP2B2
ATP6V1C2
ATP6V1G3
ATP8A2
ATP8B3
ATRNL1
AVPR1A
B4GALNT4
BAG2
BANF2
BCAN
BMPR1B
BNC2
BTG4
BTNL10
C10orf53
C10orf62
C11orf16
C11orf44
C11orf53
C11orf87
C11orf88
C12orf50
C14orf105
C14orf132
C16orf11
C16orf78
C17orf77
C17orf78
C19orf69
C1orf111
C1orf158
C1orf173
C1orf186
C1orf189
C1orf194
C1orf234
C1orf64
C1orf65
C1orf87
C1QTNF6
C1QTNF7
C20orf141
C20orf144
C20orf166
C20orf78
C20orf85
C21orf128
C21orf88
C22orf42
C2CD4A
C2orf53
C2orf70
C3orf72
C4BPA
C4orf22
C4orf45
C4orf6
C5orf46
C6orf10
C6orf118
C6orf15
C7orf57
C7orf76
C8B
C8orf87
C9orf135
C9orf152
C9orf170
C9orf171
CA11
CA12
CACNA1C
CACNA1G
CALN1
CAMK2A
CAPN6
CAPSL
CASP12
CATSPERD
CBLN1
CCBE1
CCDC108
CCDC129
CCDC135
CCDC147
CCDC171
CCDC181
CCDC33
CCDC37
CCDC74A
CCDC74B
CCDC80
CCDC85A
CCIN
CCL20
CCL25
CCNA1
CD164L2
CDC20B
CDH12
CDH13
CDH16
CDHR4
CDON
CDRT15L2
CEACAM21
CELF5
CER1
CHIA
CHRD
CHRDL1
CHRDL2
CITED1
CLCA1
CLDN1
CLDN10
CLDN22
CLDN3
CLEC2L
CLEC4M
CLMP
CLPS
CLRN1
CLVS2
CMYA5
CNGB3
CNN1
CNPY1
COL12A1
COL1A1
COL21A1
COL22A1
COL27A1
COL2A1
COL3A1
COL4A2-AS2
COL4A5
COL4A6
COL5A1
COL6A3
COL7A1
CORO7-PAM16
CPAMD8
CPM
CPXM1
CPZ
CRABP2
CRB2
CRHR1
CRISP2
CRMP1
CRP
CRYGN
CSDC2
CSF3
CSH1
CSHL1
CSMD3
CST1
CST4
CT55
CTA-299D3.8
CTB-129P6.11
CTB-133G6.1
CTD-2105E13.6
CTD-2132N18.3
CTD-2349B8.1
CTD-2535L24.2
CTNNA2
CTSK
CTXN1
CXorf22
CYP1B1
CYP24A1
CYP26A1
CYP26C1
CYP2A6
CYP2A7
CYTL1
DACT2
DACT3
DCAF12L1
DCAF12L2
DCAF8
DCDC1
DCDC2
DCDC2C
DCHS1
DCHS2
DCX
DEFA5
DEFA6
DEFB124
DEFB4A
DEFB4B
DES
DGKB
DIO2
DIO3
DIRAS1
DIRC1
DLX5
DLX6
DMBT1
DMBX1
DMRT3
DMRTB1
DNAI1
DNAI2
DNAJB13
DNAJC5G
DPP6
DPY19L2
DPYSL4
DRC1
DRD2
DSPP
DUXA
DYDC1
DYNAP
DYTN
EBF4
ECM1
ECT2L
EDN2
EDNRA
EFCAB1
EFNA3
EFNB3
EGFL6
EMX2
EN2
ENPEP
EPHA5
EPO
EPPIN
EPYC
ERAS
ESR1
ESX1
ESYT3
EVX1
EYA2
F2RL2
FABP2
FABP6
FAM131B
FAM133A
FAM150B
FAM181A
FAM183A
FAM187B
FAM19A5
FAM216B
FAM231A
FAM46D
FAM47B
FAM65C
FAM74A1
FAM81B
FAM83C
FAM92B
FAM9B
FAP
FBN3
FBXL22
FBXO32
FBXO40
FERD3L
FGF19
FGF5
FGL1
FJX1
FLNC
FLRT1
FOXA2
FOXB1
FOXE3
FOXJ1
FOXL2
FOXN4
FREM1
FRG2
FRG2B
FRMD7
FUT9
FXYD6-FXYD2
FZD10
GABBR2
GABRA3
GABRP
GABRQ
GAD1
GAGE12C
GAGE12D
GAGE12E
GAGE12I
GAGE12J
GAL3ST3
GALNT4
GALP
GAS1
GATA2
GBX1
GCM2
GCNT6
GDF5
GDF7
GH2
GIP
GJB6
GJC1
GJD3
GLI1
GLI2
GLRA2
GLRA3
GLRA4
GLT1D1
GMNC
GNG4
GNG8
GNGT1
GNLY
GOLGA6L1
GOLGA6L2
GOLGA6L6
GOLGA8F
GPC2
GPR139
GPR161
GPR22
GPR37L1
GPR50
GPR78
GPRC6A
GREB1
GREM1
GRIA2
GRIN3B
GRM3
GRM4
GRM5
GRM6
GRM7
GRPR
GSTA3
GTF2A1L
GUCY1A2
GUCY2F
HABP2
HAND2
HAP1
HAPLN2
HAPLN4
HBZ
HCN1
HGFAC
HHATL
HIST1H2BM
HIST1H3A
HIST1H3B
HIST1H3G
HIST1H4B
HIST2H2AB
HOXA10
HOXA11
HOXA13
HOXA5
HOXA6
HOXA9
HOXB1
HOXB6
HOXB8
HOXB9
HOXC10
HOXC11
HOXD10
HOXD11
HOXD3
HOXD4
HOXD8
HOXD9
HS6ST2
HS6ST3
HSD17B13
HSPB3
HSPB7
HTR1E
HTR2B
HTR3B
HTR3E
IDI2
IFITM5
IFLTD1
IFNA1
IGDCC3
IGF1
IGF2
IGF2-AS
IGFBP1
IGFBP3
IGFL3
IGFN1
IHH
IL11
IL17C
IL17RB
IL17RD
IL19
IL1A
IL36G
IL8
INHBA
INS-IGF2
IRG1
IRS4
ISLR
ISLR2
ISM2
ITGA11
ITGAD
ITGB1BP2
ITGB3
JPH2
JPH4
KAAG1
KANK2
KCNA4
KCNA7
KCNAB3
KCNB1
KCNC2
KCND2
KCNE4
KCNF1
KCNG1
KCNG3
KCNIP4
KCNK4
KCNMA1
KCNMB1
KCNMB2
KCNN1
KCNN2
KERA
KIAA1024L
KIAA1199
KIAA1210
KIAA1644
KIF28P
KIF5A
KIR2DL1
KIR2DL3
KIR2DL4
KIR3DL1
KIR3DX1
KLF14
KLF17
KLHL13
KLHL33
KLHL38
KLHL4
KLK10
KLK11
KLK15
KLK4
KLK5
KLK6
KLK7
KLK8
KLRF2
KMO
KNCN
KRT13
KRT16
KRT24
KRT32
KRT34
KRT35
KRT37
KRT38
KRT71
KRT80
KRT85
KRTAP1-5
KRTAP17-1
LAMP5
LBP
LCN6
LCN8
LCT
LDLRAD1
LEFTY1
LEFTY2
LHX5
LHX8
LIM2
LIMS3
LIMS3
LIMS3L
LINC00684
LINC00908
LINC00955
LINC01098
LINGO2
LIPI
LL22NC03-63E9.3
LMOD1
LONRF2
LPPR3
LRRC15
LRRC17
LRRC46
LRRC4B
LRRC52
LRRC71
LRRIQ1
LRRN4CL
LUM
LUZP4
LY6G6F
LYPD1
LYPD3
MAGEA11
MAGEA12
MAGEB1
MAGEC3
MAGED4
MAGED4B
MAGEL2
MAMSTR
MAP3K19
MAS1
MAS1L
MASP1
MBD3L1
MBNL1-AS1
MCCD1
MCHR1
MDK
MEIS3
METTL21C
METTL24
MEX3A
MEX3B
MFAP2
MFAP5
MFRP
MGARP
MITF
MLN
MMP1
MMP10
MMP11
MMP14
MMP16
MMP2
MMP20
MMP26
MMP27
MMP3
MMP7
MMP8
MOGAT3
MORN5
MOV10L1
MOXD1
MPPED1
MRGPRD
MRGPRF
MROH9
MRVI1
MS4A15
MS4A18
MS4A2
MS4A8
MSANTD3-TMEFF1
MSLN
MSLNL
MSRB3
MST4
MSX1
MSX2
MTNR1B
MTRNR2L3
MTUS2
MUC15
MUC16
MUC7
MUM1L1
MYBPH
MYH11
MYLK
MYLK2
NAALAD2
NANOGP1
NCAM1
NDP
NDRG4
NEDD8-MDP1
NEFM
NKAIN1
NKAIN4
NLGN3
NLRP5
NOTUM
NOX4
