gene
329
ABLIM1
ABR
ACAT1
ACO2
ACOT7
ADAM22
ALDOC
ANKS1A
ANKS1B
ARC
ARF3
ARPC4
ATP1B1
ATP5A1
ATP5B
ATP5C1
ATP5O
ATP6V0D1
BAIAP2
BM948371
BTBD11
CACNG2
CAMK2A
CAMK2B
CAPZA2
CFL1
CLTC
CNP
CPNE4
CPNE7
CPNE8
DLG1
DLG2
DLG3
DLG4
DLGAP1
DLGAP2
DLGAP3
DLGAP4
DSTN
FAM81A
FRMPD3
FSCN1
GAPDH
GDA
GLUL
GNAO1
GPR123
GPX4
GRIA1
GRIA2
GRIA3
GRIA4
GRIK2
GRIK5
GRIN1
GRIN2A
GRIN2B
GRIN2D
IQSEC1
IQSEC2
KALRN
KCNA1
KCNA2
KCNA3
KCNA4
KCNAB1
KCNAB2
KCNJ10
KCNJ4
LGI1
MAPK1
MSRB2
NEFL
NRXN1
NSF
PARK7
PCBP1
PDHA1
PDHB
PGAM5
PGK1
PHB2
PKM
PLP1
PPAP2B
PPP3CA
PPP3CB
PRDX1
PRDX2
PRRT1
RAC1
RPS14
RPS3
SDHA
SEPT11
SEPT5
SFXN3
SLC1A2
SLC25A4
SLC25A5
SLC4A4
SLC9A3R1
SPTBN1
STX1B
STXBP1
SUCLA2
SYNGAP1
SYT1
TUBA1A
TUBA1C
TUBB2B
TUBB6
UBA52
VAMP2
VDAC1
VDAC2
VMAC
YWHAE
