gene
ADNP
AHDC1
ALG13
ANKRD11
ARID1B
ASXL1
ASXL3
AUTS2
BCL11A
BRAF
CASK
CDK13
CDKL5
CHAMP1
CHD2
CHD4
CHD8
CNKSR2
CNOT3
COL4A3BP
CREBBP
CSNK2A1
CTCF
CTNNB1
DDX3X
DNM1
DYNC1H1
DYRK1A
EEF1A2
EHMT1
EP300
FOXG1
FOXP1
GABRB3
GATAD2B
GNAI1
GNAO1
GRIN2B
HDAC8
HNRNPU
IQSEC2
ITPR1
KANSL1
KAT6A
KAT6B
KCNH1
KCNQ2
KCNQ3
KDM5B
KIF1A
KMT2A
MECP2
MED13L
MEF2C
MSL3
MYT1L
NAA10
NFIX
NSD1
PACS1
PDHA1
POGZ
PPM1D
PPP2R1A
PPP2R5D
PTEN
PTPN11
PUF60
PURA
SATB2
SCN1A
SCN2A
SCN8A
SET
SETD5
SLC35A2
SLC6A1
SMAD4
SMARCA2
SMC1A
STXBP1
SUV420H1
SYNGAP1
TBL1XR1
TCF20
TCF4
TRIO
UPF3B
USP9X
WAC
WDR45
ZBTB18
ZC4H2
